step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,5.862,1990.8466666666668,7572.6666666666715,100,100,1086,4.522475598034369,6.972989564149789,5.201292514801025,-1990.8466666666668,-0.03463299013674259,1152.4015054141773,1.0353000987978542,0.011977903366855839,0.1378379976924728,1,185.26179460163854,0.3047299385070801
2,11.883,1934.08,7520.333333333333,100,100,1088,4.778399722828694,6.912071078431373,5.48948860168457,-1934.08,-0.037487874245818925,1076.9869312959559,0.9984284516643075,0.017120399224736235,0.2113970588235294,2,182.9551923130711,0.3047299385070801
3,17.973,1925.0866666666675,7429.000000000005,100,100,1089,4.784098530339575,6.821854912764008,5.501518726348877,-1925.0866666666675,-0.06714121539456148,1041.6097331576877,0.9549657040172153,0.015475312720001157,0.18446180555555555,3,181.5531032601789,0.3047299385070801
4,24.07,1949.5166666666667,7604.000000000002,100,100,1087,4.818225391581826,6.995400183992642,5.537521600723267,-1949.5166666666667,-0.03178857184727402,1089.9297718721277,0.9454254841103273,0.01490918404477484,0.21625525307129412,4,180.7258511504365,0.3047299385070801
5,30.114,1889.0500000000009,7419.333333333334,100,100,1091,4.759443810083293,6.800488848151543,5.476996183395386,-1889.0500000000009,-0.010474930465635326,1029.1671668158638,0.8906601650847329,0.020092451873804547,0.22337963018152449,5,180.67916492832214,0.3047299385070801
6,36.23,1958.6600000000005,7524.3333333333385,100,100,1090,4.789405412130366,6.90305810397554,5.514631271362305,-1958.6600000000005,-0.031138567253947258,1090.6111992730034,0.8970859944820404,0.005227245797868818,0.18619791666666666,6,180.26397010591174,0.3047299385070801
7,42.319,2024.6400000000012,7520.000000000003,100,100,1088,4.787136394096545,6.911764705882355,5.505837917327881,-2024.6400000000012,-0.032750482177909684,1181.426093606388,0.8833880704991958,0.005758128567215274,0.1870404411764706,7,180.03690234554213,0.3047299385070801
8,48.432,1863.0299999999997,7498.666666666668,100,100,1090,4.830654495643503,6.879510703363915,5.5364768505096436,-1863.0299999999997,-0.013118514377209876,988.6683163113064,0.8395967814657423,0.004887713002972305,0.20572916666666666,8,179.82087023890426,0.3047299385070801
9,54.236,2023.4299999999994,7748.333333333334,100,100,1091,4.542922914603522,7.102047051634586,5.240916967391968,-2023.4299999999994,-0.011698813850267066,1181.9947306315105,0.7614376429054472,0.030772665289178904,0.18561921351485783,9,180.69013827953256,0.3047299385070801
10,67.933,1859.143333333334,7487.333333333338,100,100,1089,4.825374105012196,6.875420875420879,5.534396648406982,-1859.143333333334,-0.003316426080548101,966.8147972954644,0.7295403513643477,0.018438335896159213,0.19010416666666666,10,180.48255608304967,0.3047299385070801
11,73.6,2088.5266666666666,7849.666666666669,100,100,1090,4.3932311947098635,7.2015290519877695,5.0672900676727295,-2088.5266666666666,-0.05616300009811918,1178.170874701606,0.7362523592180676,0.014098340852393044,0.19791666666666666,11,162.7587260195658,0.3047299385070801
12,79.641,1961.1366666666677,7636.666666666667,100,100,1089,4.75616482994284,7.012549739822467,5.455679178237915,-1961.1366666666677,-0.021479686101277668,1075.6008737352158,0.7044852607780032,0.01721993234888133,0.2126736111111111,12,164.08770493960944,0.3047299385070801
13,85.629,1896.3633333333337,7517.666666666667,100,100,1087,4.753668350981516,6.915976694265563,5.440369606018066,-1896.3633333333337,-0.019541819415548268,978.0005152085248,0.6439080448711619,0.015594178961370797,0.19929534372161417,13,165.3068588753754,0.3047299385070801
14,91.67,1914.2700000000002,7436.000000000003,100,100,1090,4.755047248108227,6.822018348623856,5.466386079788208,-1914.2700000000002,0.057812353026949696,1099.3101264105903,0.5891184268726243,0.030662262133167435,0.1892361111111111,14,166.30352522357535,0.3047299385070801
15,97.696,2058.523333333335,7825.666666666676,100,100,1091,4.74502859685372,7.172930033608319,5.460758209228516,-2058.523333333335,-2.0855572074651718e-05,1154.943808661567,0.5900000698036618,0.0500136248980804,0.23972800953520668,15,167.21253926422125,0.3047299385070801
16,103.773,1935.6300000000006,7471.666666666667,100,100,1090,4.7867291766099225,6.8547400611620795,5.503067255020142,-1935.6300000000006,0.001912166623191701,992.1707441541884,0.6308049352632629,0.04107692167680296,0.20789930555555555,16,167.9239603306724,0.3047299385070801
17,109.795,2003.8000000000002,7655.666666666667,100,100,1089,4.739989255789301,7.029996939087848,5.439528703689575,-2003.8000000000002,-0.042400026590459876,996.0824127197266,0.5761647829785943,0.026978359014416736,0.19791666666666666,17,168.63280793290895,0.3047299385070801
18,115.903,1863.6766666666665,7359.666666666665,100,100,1087,4.859649126971417,6.770622508432995,5.566020488739014,-1863.6766666666665,-0.022370126755798563,883.7453038832721,0.5642241940778845,0.04968722434440518,0.18446545346694834,18,169.12348720542747,0.3047299385070801
19,121.69,1970.3666666666668,7567.0,100,100,1089,4.4361405875072,6.948576675849403,5.1070556640625,-1970.3666666666668,-0.014879669476714399,969.4523646036783,0.5166874464231973,0.04615739590695335,0.17578125,19,170.0299646530923,0.3047299385070801
20,135.266,1891.5966666666664,7494.666666666666,100,100,1089,4.348943618453759,6.8821548821548815,5.012634754180908,-1891.5966666666664,-0.08691552069245113,861.0766915745205,0.5140845490887942,0.0673463430462612,0.18098958333333334,20,170.8884030851924,0.3047299385070801
21,141.003,1937.7500000000007,7402.666666666667,100,100,1085,4.512002120064872,6.82273425499232,5.19067645072937,-1937.7500000000007,-0.013948890709263436,941.8276708266314,0.5837415246402516,0.057598010020549685,0.14849776971866102,21,162.1592979857715,0.3047299385070801
22,146.841,1945.743333333333,7570.999999999998,100,100,1088,4.580276284875307,6.9586397058823515,5.270101547241211,-1945.743333333333,-0.01269147457445369,961.2189725988052,0.4842153761316748,0.06679093287162044,0.15946691176470587,22,163.1221502574639,0.3047299385070801
23,152.927,2105.6733333333336,7694.0,100,100,1088,4.803207813465098,7.071691176470588,5.522176504135132,-2105.6733333333336,-0.013957025647601661,1088.0202044318703,0.5407241828301373,0.07504056735128603,0.18060661764705882,23,163.74501991077815,0.3047299385070801
24,158.964,2025.9700000000003,7649.000000000001,100,100,1089,4.755694307113208,7.0238751147842065,5.459315299987793,-2025.9700000000003,0.003906627185642719,983.663077460395,0.6460669487714767,0.07520680469072734,0.18098958333333334,24,164.37680800326876,0.3047299385070801
25,165.003,2004.096666666666,7632.333333333334,100,100,1087,4.775064580336131,7.021465808034346,5.471938610076904,-2004.096666666666,-0.014033123001675396,942.1006200453814,0.5735052850316552,0.04509024895207189,0.15276318920009277,25,164.94875702855612,0.3047299385070801
26,171.069,2048.0566666666673,7752.333333333338,100,100,1089,4.772521944757623,7.118763391490668,5.4850218296051025,-2048.0566666666673,-0.044242608464426465,940.0051604376899,0.5317834756440587,0.07269696016899413,0.1467013888888889,26,165.46573737737197,0.3047299385070801
27,177.157,1841.3666666666666,7379.999999999995,100,100,1090,4.796813578353426,6.770642201834859,5.5041937828063965,-1841.3666666666666,-0.03185555778650774,764.3112742106119,0.5084524982505374,0.030154953749539953,0.15711805555555555,27,165.9319942786296,0.3047299385070801
28,183.31,1881.1066666666666,7447.000000000003,100,100,1090,4.847124769617248,6.832110091743122,5.569991827011108,-1881.1066666666666,-0.0013354566569129627,774.3562791612413,0.5315755323239082,0.08255742705013189,0.1332465277777778,28,166.3087125025315,0.3047299385070801
29,189.164,1967.893333333332,7506.666666666662,100,100,1091,4.580993126026986,6.880537732966693,5.273733615875244,-1967.893333333332,0.02334047465895613,864.7715776231554,0.5894886561565928,0.15217568929721084,0.12123842620187336,29,166.92922750766124,0.3047299385070801
30,202.707,2016.623333333334,7578.333333333337,100,100,1089,4.482687786828703,6.9589837771655985,5.168738842010498,-2016.623333333334,0.006536500424974495,911.9131622314453,0.5967121976945136,0.07956176385697392,0.1284722222222222,30,167.5968600258603,0.3047299385070801
31,208.649,1912.85,7504.666666666665,100,100,1089,4.6598909113169595,6.891337618610344,5.356054067611694,-1912.85,-0.08851556505800949,732.6712216006385,0.49618538236601556,0.11612504410247008,0.13020833333333334,31,161.7789420298281,0.3047299385070801
32,214.323,1902.4133333333334,7497.666666666671,100,100,1089,4.4251400392623985,6.884909703091525,5.096503019332886,-1902.4133333333334,-0.03734505238632361,694.0768784417046,0.5429209110637506,0.20688644173141155,0.14322916666666666,32,162.57706594142385,0.3047299385070801
33,220.386,1849.2200000000005,7398.333333333334,100,100,1090,4.783045872939118,6.787461773700306,5.485988140106201,-1849.2200000000005,-0.023892488123642072,669.9885330200195,0.4995616368121571,0.13697021977148122,0.10416666666666667,33,163.05113283264703,0.3047299385070801
34,226.488,1869.3833333333337,7450.000000000003,100,100,1090,4.814010274857112,6.834862385321103,5.534875154495239,-1869.3833333333337,0.016290392442088988,718.4957817925347,0.518846634361479,0.35453500006244415,0.14756944444444445,34,163.470153448328,0.3047299385070801
