step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,5.244,1811.2099999999991,7370.000000000001,100,100,1089,3.78180477484681,6.767676767676768,4.391747713088989,-1811.2099999999991,-0.023975660507049825,939.0274030897352,1.050470648540391,0.036161508307688765,0.17881944444444445,1,207.64733571285078,0.3019070625305176
2,9.691,1879.4300000000003,7548.000000000002,100,100,1089,3.393489807049673,6.931129476584024,3.9619929790496826,-1879.4300000000003,-0.04017275623563263,1013.5506718953451,0.9783456060621474,0.04901541565130982,0.23958333333333334,2,224.7363097596145,0.3019070625305176
3,14.23,1975.9999999999998,7558.6666666666615,100,100,1091,3.432281482320255,6.928200427742128,4.021184206008911,-1975.9999999999998,-0.03241206369259291,1127.0353257921006,0.9916227029429542,0.029546961796263024,0.21542245397965112,3,229.72050389539612,0.3019070625305176
4,18.741,1921.0566666666664,7487.33333333333,100,100,1087,3.4349564853378785,6.888071143820911,4.0116050243377686,-1921.0566666666664,-0.03432173665393801,1101.6544602338006,0.9645079286659465,0.01730013477122959,0.19052725372945561,4,232.43065424213188,0.3019070625305176
5,23.203,1971.0066666666673,7612.333333333338,100,100,1090,3.3796329352440773,6.983792048929668,3.945139169692993,-1971.0066666666673,-0.03058826866456204,1113.2540164523655,0.8780658973587884,0.014779673333072828,0.2092013888888889,5,234.71271627781644,0.3019070625305176
6,27.672,1934.2566666666658,7473.333333333333,100,100,1089,3.385977503669143,6.862565044383226,3.9538328647613525,-1934.2566666666658,-0.04768044791287846,1068.6164281633164,0.899276562862926,0.02457639780995022,0.20789930555555555,6,236.16848840131001,0.3019070625305176
7,31.806,2057.4733333333334,7697.333333333335,100,100,1088,3.1064363059104996,7.074754901960786,3.6515183448791504,-2057.4733333333334,-0.034796440864310545,1236.7434692382812,0.8767326281351202,0.020396066055742696,0.18474264705882354,7,239.67254340225924,0.3019070625305176
8,36.271,1930.1300000000003,7470.333333333332,100,100,1089,3.3958980730667205,6.859810223446586,3.965242862701416,-1930.1300000000003,-0.006043602557231982,1147.7484148343403,0.8613709029224184,0.00880401500681829,0.18663194444444445,8,240.19403510969263,0.3019070625305176
9,40.785,2004.46,7670.333333333331,100,100,1088,3.4373420035348423,7.049938725490194,4.020868301391602,-2004.46,-0.025621373370728073,1131.7867736816406,0.885126019225401,0.009934653945760253,0.17003676470588236,9,240.28720883878006,0.3019070625305176
10,51.032,1936.0833333333326,7573.999999999999,100,100,1088,3.405365349916632,6.961397058823529,3.970419406890869,-1936.0833333333326,-0.031366225468980914,1077.5714308794807,0.8388053669649012,0.006062484271002605,0.17830882352941177,10,240.6615005196419,0.3019070625305176
11,55.482,1878.7566666666658,7441.999999999997,100,100,1088,3.398995864378829,6.840073529411762,3.96464467048645,-1878.7566666666658,-0.02914966982515419,992.4675472483915,0.7563913184053758,0.004963457426878021,0.20634191176470587,11,215.85480196657704,0.3019070625305176
12,59.96,1979.0499999999997,7533.666666666668,100,100,1086,3.4274848035029026,6.937077961939842,3.9969091415405273,-1979.0499999999997,-0.02229044000234674,1085.4627075195312,0.6671760985079933,0.01707938577986651,0.18607684969902039,12,217.8443456112346,0.3019070625305176
13,64.441,1963.7633333333333,7602.666666666669,100,100,1089,3.392735446240544,6.981328435873892,3.963531970977783,-1963.7633333333333,-0.05124347651791242,1053.6635335286458,0.5705771264102724,0.015697048653641507,0.2456597222222222,13,219.59770341431135,0.3019070625305176
14,68.946,2012.4033333333327,7798.666666666662,100,100,1090,3.416233212225686,7.154740061162076,3.993269205093384,-2012.4033333333327,-0.06688105371884173,1093.1041136847603,0.6624580932160219,0.042760585939201214,0.2092013888888889,14,221.05685090608173,0.3019070625305176
15,73.454,1960.316666666667,7533.0,100,100,1088,3.448792739351013,6.923713235294118,4.025882005691528,-1960.316666666667,-0.018728909740114912,1028.951509363511,0.6104505640618941,0.03223914153504131,0.17371323529411764,15,222.3014726471755,0.3019070625305176
16,77.966,1964.2766666666669,7611.999999999997,100,100,1089,3.423774656193986,6.989898989898988,4.007699251174927,-1964.2766666666669,-0.006840303850670655,1043.6320889790852,0.617971701754464,0.05056872486602515,0.2035590277777778,16,223.40499657905266,0.3019070625305176
17,82.063,1961.8500000000008,7593.333333333335,100,100,1086,3.0785060782906553,6.992019643953347,3.6122753620147705,-1961.8500000000008,-0.023323477218475414,1032.3488320743336,0.5805271232829374,0.03205306592024178,0.17405419796705246,17,225.48583254744713,0.3019070625305176
18,86.593,1929.6133333333332,7554.33333333333,100,100,1090,3.4371259638296285,6.930581039755349,4.021370887756348,-1929.6133333333332,-0.04234174080193043,945.7628529866537,0.5277214261675707,0.0982026760919123,0.1948784722222222,18,226.2772232195829,0.3019070625305176
19,91.142,2023.5700000000006,7613.666666666668,100,100,1089,3.437247933435901,6.991429445974902,4.027770280838013,-2023.5700000000006,-0.008775905085106691,1063.3052537706162,0.5748144429590967,0.045965798522552684,0.17491319444444445,19,226.93055120910844,0.3019070625305176
20,101.818,1931.3233333333344,7553.0,100,100,1089,3.4257355378085492,6.935720844811754,4.0075600147247314,-1931.3233333333344,0.00773212525786625,963.621361626519,0.5488781763447655,0.06661166465427312,0.18446180555555555,20,227.55589578238278,0.3019070625305176
21,106.331,1986.3500000000006,7519.666666666664,100,100,1090,3.410205411203547,6.898776758409784,3.9969053268432617,-1986.3500000000006,-0.03852299228310585,965.6556260850695,0.4598591494316982,0.0819157481455477,0.16493055555555555,21,215.00781987302983,0.3019070625305176
22,110.806,1876.1266666666668,7327.666666666664,100,100,1088,3.411094578255228,6.734987745098037,3.9824600219726562,-1876.1266666666668,-0.01839289052740616,875.9252696317785,0.5550129255827736,0.05975238683030886,0.18290441176470587,22,216.14290462651414,0.3019070625305176
23,115.345,1894.0333333333326,7454.666666666669,100,100,1085,3.465415302702668,6.870660522273427,4.04845118522644,-1894.0333333333326,-0.010289374191094847,897.0621014763327,0.512327154769617,0.08532902513466337,0.18218117119634852,23,217.0442036250911,0.3019070625305176
