step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,6.493,12800.15666666667,29289.333333333336,100,100,1092,4.800175184225356,26.821733821733822,5.674407005310059,-12800.15666666667,-0.014682850593494045,50065.821180555555,0.9353022939629025,0.012056994924528731,0.15711805555555555,1,168.17155203575965,0.2744789123535156
2,12.87,12509.776666666678,28801.000000000025,100,100,1092,4.712829667385736,26.37454212454215,5.566214323043823,-12509.776666666678,-0.014159389357599948,46864.5419921875,0.8579019010066986,0.012487447613643276,0.15147569444444445,2,169.69749305518067,0.2744789123535156
3,18.881,12621.050000000014,29254.000000000055,100,100,1092,4.539317217947158,26.789377289377338,5.359312534332275,-12621.050000000014,-0.03901219797424144,47724.159830729164,0.8274816763069894,-0.0021025135518155163,0.17881944444444445,3,173.50440663672978,0.2744789123535156
4,24.802,12042.870000000012,28153.666666666697,100,100,1092,4.539476189785381,25.78174603174606,5.3601508140563965,-12042.870000000012,-0.029845114254082244,43190.83349609375,0.8269966393709183,0.00398655475065526,0.1506076388888889,4,176.12380063034655,0.2744789123535156
5,30.729,12325.530000000017,28577.666666666733,100,100,1092,4.547134340926664,26.170024420024482,5.364067554473877,-12325.530000000017,-0.02547721719990174,45865.20073784722,0.8130363962716527,0.004675986141794258,0.12803819444444445,5,177.68444905433418,0.2744789123535156
6,37.071,12505.11333333335,29124.33333333339,100,100,1092,4.907110895732957,26.670634920634974,5.782751560211182,-12505.11333333335,-0.034298818868895374,45911.889756944445,0.7861846519841088,0.0009254690505460732,0.12196180555555555,6,176.74092916361695,0.2744789123535156
7,43.31,12547.210000000006,29112.333333333376,100,100,1092,4.830206225834268,26.65964590964595,5.6860198974609375,-12547.210000000006,-0.011622187474535571,46904.84006076389,0.7751435604360368,0.010409835079270933,0.1271701388888889,7,176.4964409564432,0.2744789123535156
8,49.603,12576.390000000007,28865.00000000005,100,100,1092,4.86189597043219,26.43315018315023,5.72683310508728,-12576.390000000007,0.0007054583273000187,47586.47515190972,0.7162150136298604,0.016911077183774777,0.2105034722222222,8,176.118532574407,0.2744789123535156
9,55.961,12406.703333333333,28743.333333333354,100,100,1092,4.895247344606498,26.32173382173384,5.775766849517822,-12406.703333333333,-0.011631613959454827,44987.35232204861,0.6267969376511044,0.04439188320732986,0.20442708333333334,9,175.62152136811986,0.2744789123535156
10,71.093,12423.89666666667,28841.00000000004,100,100,1092,4.859927473905336,26.411172161172196,5.718836784362793,-12423.89666666667,-0.0017608953122463492,45549.7578125,0.5983073545826806,0.014190752932336181,0.1462673611111111,10,175.42463092241977,0.2744789123535156
11,77.326,12295.42666666667,28620.00000000004,100,100,1092,4.817128847327575,26.208791208791247,5.668871641159058,-12295.42666666667,0.002073287084284756,44502.070638020836,0.5510970511370235,0.022170816871544555,0.1271701388888889,11,155.34157747428435,0.2744789123535156
12,83.692,12551.92666666666,29086.666666666693,100,100,1092,4.913952930373286,26.636141636141662,5.788345575332642,-12551.92666666666,-0.009214703562772937,45312.827745225695,0.5065802248815695,0.0320869709054629,0.1423611111111111,12,156.5741556188013,0.2744789123535156
13,89.683,12307.26000000001,28658.00000000006,100,100,1092,4.600277108280158,26.243589743589798,5.432001113891602,-12307.26000000001,-0.02994257814457847,42995.735677083336,0.5319870892498229,0.0273400220192141,0.10894097222222222,13,158.29135609389587,0.2744789123535156
14,95.403,12324.09333333334,28724.666666666715,100,100,1092,4.353229762839611,26.304639804639848,5.156250953674316,-12324.09333333334,-0.03677959766031967,42592.1748046875,0.4569045371479458,0.02456443941143031,0.09505208333333333,14,160.24586856050715,0.2744789123535156
15,101.658,12830.770000000004,29412.33333333338,100,100,1092,4.828736354254064,26.934371184371226,5.688599109649658,-12830.770000000004,-0.031019456529368956,47398.83208550347,0.4744527236455017,0.017209554789587855,0.07725694444444445,15,161.12817826915173,0.2744789123535156
