step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,3.27,5191.520000000003,14426.999999999993,100,100,1092,2.208200367248614,13.211538461538455,2.7425315380096436,-5191.520000000003,-0.017378448456939723,8065.161309136285,0.961435541510582,0.012417898021845354,0.1072048611111111,1,333.97271535544746,0.28487634658813477
2,6.39,5249.033333333335,14480.333333333336,100,100,1092,2.181947163383787,13.260378510378512,2.7110817432403564,-5249.033333333335,-0.007973568255288733,8229.435750325521,0.9073083019918866,0.019371059994834166,0.21354166666666666,2,341.8100232597059,0.28487634658813477
3,9.453,5183.813333333336,14125.66666666666,100,100,1092,2.1207612645368847,12.93559218559218,2.647843360900879,-5183.813333333336,-0.03885070772634612,7818.2459716796875,0.9007331563366784,0.008640006908939945,0.1675347222222222,3,346.56685556760726,0.28487634658813477
4,12.621,5272.879999999999,14521.333333333303,100,100,1092,2.2103194125600485,13.29792429792427,2.7522149085998535,-5272.879999999999,-0.018019895690182846,8025.107815212674,0.8645177549786038,-0.00027399526960733865,0.15538194444444445,4,346.100767397289,0.28487634658813477
5,15.752,5190.756666666668,14269.666666666655,100,100,1092,2.18305329667684,13.067460317460307,2.7130866050720215,-5190.756666666668,-0.04633557519668506,7689.770643446181,0.7707889659537209,-0.0046730103462727535,0.1974826388888889,5,346.61391400092947,0.28487634658813477
6,18.888,5396.003333333334,14651.999999999987,100,100,1092,2.187709522671527,13.417582417582405,2.723543167114258,-5396.003333333334,-0.04232837947913342,8131.2255859375,0.7592126263512505,-0.007416897440432674,0.15711805555555555,6,346.8781155938016,0.28487634658813477
7,22.0,5288.036666666665,14385.999999999967,100,100,1092,2.1639464282551812,13.173992673992643,2.6948742866516113,-5288.036666666665,0.01130034112268024,8258.306749131945,0.6760197819934951,0.005114409464618398,0.1623263888888889,7,347.45723023203453,0.28487634658813477
8,25.148,5418.103333333333,14609.999999999995,100,100,1092,2.1935199608475364,13.379120879120874,2.7274250984191895,-5418.103333333333,-0.024809689467979804,8239.417846679688,0.6784677025344636,0.016510722453757707,0.1714409722222222,8,347.38142475850924,0.28487634658813477
9,28.32,5256.973333333332,14430.666666666657,100,100,1092,2.2116956047734226,13.214896214896205,2.7576193809509277,-5256.973333333332,-0.010399047957940234,7814.550876193576,0.6299763744076093,0.007462030328396294,0.18663194444444445,9,347.0329642179716,0.28487634658813477
10,35.242,5369.999999999997,14442.333333333332,100,100,1092,2.128178937763194,13.225579975579974,2.659229278564453,-5369.999999999997,-0.002475661432577504,8183.759304470486,0.6266449838876724,0.022325649579417788,0.13194444444444445,10,348.0043096436783,0.28487634658813477
11,38.375,5223.199999999998,14341.333333333316,100,100,1092,2.1911365407111374,13.133089133089117,2.7244622707366943,-5223.199999999998,-0.05028401982660095,7375.557888454861,0.6070062708523538,0.01914153850844337,0.14756944444444445,11,313.02720472309295,0.28487634658813477
12,41.51,5290.99333333333,14451.99999999999,100,100,1092,2.1907624560655625,13.234432234432226,2.731767177581787,-5290.99333333333,0.0034659752725727027,7801.363620334201,0.5827418126993709,0.039408340752642185,0.1423611111111111,12,315.68399428958367,0.28487634658813477
13,44.622,5237.623333333332,14341.333333333321,100,100,1092,2.1716804938065057,13.133089133089122,2.7038843631744385,-5237.623333333332,-0.004452760822864043,7507.311835394965,0.5625376030802727,0.03451126751153626,0.1032986111111111,13,318.13811169613547,0.28487634658813477
14,47.714,5468.229999999997,14612.666666666648,100,100,1092,2.1543513716756273,13.381562881562864,2.6869418621063232,-5468.229999999997,0.008325740074117979,8218.982313368055,0.5701394975185394,0.040096645450426474,0.10807291666666667,14,320.41434779059153,0.28487634658813477
15,50.871,5205.863333333334,14308.666666666664,100,100,1092,2.210602935040267,13.103174603174601,2.7439839839935303,-5205.863333333334,-0.004210126534518268,7384.51799858941,0.5145238869720035,0.011471701307325728,0.10677083333333333,15,321.9936614171717,0.28487634658813477
16,54.039,5236.53,14422.666666666648,100,100,1092,2.20465943287212,13.20757020757019,2.74438214302063,-5236.53,-0.013099250331934955,7377.809841579861,0.5165266349083848,0.04399849251947469,0.1150173611111111,16,323.32250146096055,0.28487634658813477
17,57.072,5149.313333333328,14282.33333333331,100,100,1092,2.0956859923685958,13.079059829059808,2.6182613372802734,-5149.313333333328,0.00996814202517271,7162.210110134549,0.5655115039812194,0.02451749940195845,0.09505208333333333,17,325.27316485781205,0.28487634658813477
18,60.088,5331.973333333332,14585.333333333325,100,100,1092,2.0792549457904226,13.356532356532348,2.6022965908050537,-5331.973333333332,-0.006337101312561167,7402.7362060546875,0.5232723823024167,0.1328964605862792,0.12586805555555555,18,327.1187839239481,0.28487634658813477
19,63.104,5303.796666666666,14471.999999999989,100,100,1092,2.079296245298522,13.252747252747243,2.6000826358795166,-5303.796666666666,-0.010488397597024838,7172.340955946181,0.5343234895004166,0.022532288683578372,0.06944444444444445,19,328.7891115853703,0.28487634658813477
20,69.909,5367.0866666666625,14581.333333333316,100,100,1092,2.073052472088677,13.352869352869337,2.5940961837768555,-5367.0866666666625,-0.02427195172963871,7234.332750108507,0.5198198107148831,0.026061955684175093,0.07291666666666667,20,330.3818756768257,0.28487634658813477
21,72.943,5254.503333333338,14302.333333333334,100,100,1092,2.098822253227452,13.097374847374848,2.6226930618286133,-5254.503333333338,-0.04144696410124501,6732.550198025174,0.4548713494506147,0.03763093910593954,0.06987847222222222,21,314.38311519539025,0.28487634658813477
22,75.951,5242.013333333332,14502.333333333318,100,100,1092,2.0823136449411117,13.280525030525016,2.6030595302581787,-5242.013333333332,0.020879519094402593,7036.721584743924,0.4806123764978515,0.041560877250352256,0.1032986111111111,22,316.3102301196779,0.28487634658813477
23,78.956,5328.533333333329,14476.666666666642,100,100,1092,2.067573809264494,13.257020757020735,2.588425397872925,-5328.533333333329,-0.039330070838332176,6752.691518147786,0.45389562495499075,0.024431867324488446,0.061197916666666664,23,318.1022646940471,0.28487634658813477
24,81.965,5176.6466666666665,14327.333333333323,100,100,1092,2.0787669407568816,13.120268620268611,2.597820997238159,-5176.6466666666665,-0.005717309398783578,6546.66022406684,0.4630875214934349,0.02693902076377223,0.05381944444444445,24,319.7479931911363,0.28487634658813477
25,85.061,5228.13,14389.66666666665,100,100,1092,2.1490636445844595,13.177350427350412,2.680027723312378,-5228.13,-0.01906007414476739,6555.275573730469,0.4801844441228443,0.03381574940350321,0.08289930555555555,25,320.9459624054748,0.28487634658813477
26,88.161,5184.22333333333,14377.999999999985,100,100,1092,2.1495789380304022,13.166666666666654,2.6757431030273438,-5184.22333333333,-0.038472327351984054,6058.532433403863,0.4650891497731209,0.027245091209705505,0.05251736111111111,26,322.0460419096166,0.28487634658813477
27,91.266,5297.700000000001,14483.33333333333,100,100,1092,2.160650001128371,13.26312576312576,2.68929123878479,-5297.700000000001,-0.029853742466204695,6386.71484375,0.43850721998347175,0.033908123325090855,0.09114583333333333,27,323.0589543934047,0.28487634658813477
28,94.392,5207.943333333333,14314.66666666666,100,100,1092,2.168191208601366,13.108669108669103,2.6960487365722656,-5207.943333333333,0.00045554940071370866,6282.644436306424,0.4614400590459506,0.037017947425031,0.06944444444444445,28,323.92589564864005,0.28487634658813477
29,97.474,5351.936666666665,14478.999999999982,100,100,1092,2.1269305838585826,13.259157509157493,2.6563150882720947,-5351.936666666665,-0.010711519254578484,6536.756686740451,0.4359109741118219,0.0267742508634304,0.07855902777777778,29,324.88765924755415,0.28487634658813477
30,104.401,5245.52,14404.333333333327,100,100,1092,2.165653209386209,13.190781440781434,2.694092035293579,-5245.52,-0.016632737333161965,5907.798326280382,0.43479484368840027,0.026297869949808553,0.061197916666666664,30,325.6979538735242,0.28487634658813477
31,107.47,5220.076666666668,14326.66666666666,100,100,1092,2.122431774192998,13.119658119658114,2.6550133228302,-5220.076666666668,-0.003188110888004303,5973.314114040799,0.4479631748464372,0.042968842614856034,0.07899305555555555,31,314.99309902706165,0.28487634658813477
32,110.601,5219.4800000000005,14297.666666666653,100,100,1092,2.1833843393157486,13.093101343101331,2.7142560482025146,-5219.4800000000005,-0.017378287182913885,5787.291124131944,0.4361348044541147,0.025089852330792282,0.0876736111111111,32,315.946103626845,0.28487634658813477
33,113.716,5414.436666666664,14660.99999999999,100,100,1092,2.1711425843389343,13.425824175824168,2.7039012908935547,-5414.436666666664,0.010430854201937715,6250.042344835069,0.4569554469651646,0.02639918151544407,0.07855902777777778,33,316.8967590318868,0.28487634658813477
34,116.836,5296.773333333332,14450.999999999982,100,100,1092,2.1678717959810374,13.233516483516468,2.699850082397461,-5296.773333333332,-0.011593334273331694,5577.104275173611,0.4590199026796553,0.028058986625789355,0.06032986111111111,34,317.7782118245181,0.28487634658813477
35,119.923,5277.669999999996,14485.666666666648,100,100,1092,2.1401475279186015,13.265262515262497,2.6750292778015137,-5277.669999999996,-0.025311220954689715,5435.801822238498,0.4647164290977849,0.04832592972606006,0.0802951388888889,35,318.7051107026518,0.28487634658813477
36,123.009,5182.253333333332,14220.666666666655,100,100,1092,2.1404792112682096,13.022588522588512,2.667487382888794,-5182.253333333332,-0.027466933398197096,5062.650112575955,0.41186121566635037,0.0748907077876437,0.1115451388888889,36,319.58843365745525,0.28487634658813477
37,126.088,5351.5166666666655,14511.33333333333,100,100,1092,2.122391207717639,13.288766788766786,2.6523284912109375,-5351.5166666666655,-7.35607205165757e-05,5659.414503309462,0.4439201023982609,0.05464263720205054,0.07769097222222222,37,320.4425573419172,0.28487634658813477
38,129.173,5319.063333333332,14433.999999999995,100,100,1092,2.141609520995955,13.217948717948714,2.6695363521575928,-5319.063333333332,-0.008390886967794763,5578.766174316406,0.42427553319268757,0.11656365310773253,0.07942708333333333,38,321.24332165640175,0.28487634658813477
39,132.297,5315.823333333331,14434.333333333307,100,100,1092,2.1660545774336373,13.218253968253943,2.702807664871216,-5315.823333333331,0.016750511299404833,5507.081976996527,0.46289267225397956,0.044176024653198614,0.06640625,39,321.9132515216458,0.28487634658813477
40,139.182,5216.516666666664,14295.999999999985,100,100,1092,2.1318909335811536,13.091575091575079,2.657083511352539,-5216.516666666664,-0.029763363250013854,4907.341437445746,0.41771601223283344,0.03599548465313597,0.0646701388888889,40,322.67074195542205,0.28487634658813477
41,142.279,5247.576666666668,14333.000000000002,100,100,1092,2.1342690480785995,13.125457875457878,2.6628639698028564,-5247.576666666668,-0.006008007563650608,4885.873135036893,0.4478180511958069,0.052117312434549805,0.09244791666666667,41,314.6768279549156,0.28487634658813477
42,145.329,5430.676666666665,14604.666666666653,100,100,1092,2.09953195802209,13.374236874236862,2.626842737197876,-5430.676666666665,-0.027921027296947107,5243.025668674045,0.42205890516440075,0.028753323984953266,0.05772569444444445,42,315.59049470905336,0.28487634658813477
43,148.355,5197.7666666666655,14181.999999999987,100,100,1092,2.0972612614985624,12.987179487179475,2.6190927028656006,-5197.7666666666655,-0.02538446311114563,4585.491000705295,0.40559449716238305,0.04255716452219834,0.06163194444444445,43,316.51022395206013,0.28487634658813477
44,151.377,5368.053333333337,14582.333333333336,100,100,1092,2.0859268327216336,13.353785103785105,2.610520601272583,-5368.053333333337,-0.037131696939468384,4905.186835394965,0.42247436857885784,0.05330060650723883,0.06553819444444445,44,317.4054919119708,0.28487634658813477
45,154.369,5326.430000000004,14539.333333333336,100,100,1092,2.05310412056594,13.314407814407817,2.5722033977508545,-5326.430000000004,0.0027036347633434665,4879.356228298611,0.4319043589962853,0.0370394276170474,0.07335069444444445,45,318.32839093739824,0.28487634658813477
46,157.461,5257.1799999999985,14288.333333333321,100,100,1092,2.1272380042082593,13.084554334554323,2.6609034538269043,-5257.1799999999985,0.0052577492832723595,4630.874667697482,0.45852362033393645,0.028225695313368406,0.06076388888888889,46,319.01203083402373,0.28487634658813477
47,160.463,5284.739999999998,14329.333333333316,100,100,1092,2.0606538454401595,13.122100122100106,2.585320472717285,-5284.739999999998,-0.04233733150694105,4406.016187879774,0.41857892482691295,0.04566929137541188,0.08637152777777778,47,319.8496019108371,0.28487634658813477
48,163.457,5205.626666666672,14361.333333333341,100,100,1092,2.064924909210433,13.151404151404158,2.5859603881835938,-5205.626666666672,-0.011235796122087372,4261.445285373264,0.4192844529946645,0.046910349861718714,0.10677083333333333,48,320.67126329829665,0.28487634658813477
49,166.455,5313.553333333335,14568.666666666672,100,100,1092,2.0518327845497595,13.341269841269845,2.5712015628814697,-5313.553333333335,-0.026944549133380253,4341.598090277777,0.4307734991113345,0.04594309703033003,0.07074652777777778,49,321.45586834720854,0.28487634658813477
50,173.176,5181.606666666667,14354.99999999999,100,100,1092,2.0598525630443225,13.145604395604387,2.5800294876098633,-5181.606666666667,-0.011036428312460581,4119.389438205295,0.4103163613213433,0.06308251145916681,0.06510416666666667,50,322.2050434746282,0.28487634658813477
51,176.2,5224.180000000002,14250.666666666664,100,100,1092,2.0804739937368755,13.050061050061048,2.600935697555542,-5224.180000000002,-0.025961871310654614,3931.8278367784287,0.3939053010393789,0.01998647290100861,0.06076388888888889,51,316.0723426930772,0.28487634658813477
52,179.245,5191.6566666666695,14355.666666666677,100,100,1092,2.1005031141459316,13.146214896214905,2.6221489906311035,-5191.6566666666695,-0.02508104597735736,3799.3975423177085,0.38256411672915014,0.0721616201594265,0.062065972222222224,52,316.79463114533525,0.28487634658813477
53,182.316,5221.286666666666,14306.66666666667,100,100,1092,2.1261791190117147,13.101343101343105,2.6592209339141846,-5221.286666666666,-0.005687359616988235,3936.223381890191,0.41334218531847,0.05219910460679481,0.05685763888888889,53,317.4495889930834,0.28487634658813477
54,185.341,5155.24,14250.33333333332,100,100,1092,2.0952146497577253,13.049755799755786,2.616096019744873,-5155.24,-0.050218133048878774,3537.333603752984,0.3791058028341061,0.05611948141854049,0.05685763888888889,54,318.160271940859,0.28487634658813477
55,188.389,5288.339999999999,14479.666666666673,100,100,1092,2.1093771967784445,13.259768009768015,2.6331076622009277,-5288.339999999999,-0.038601623796340495,3666.1746673583984,0.3992428511668954,0.021730123695710465,0.038628472222222224,55,318.8092223821528,0.28487634658813477
56,191.442,5206.059999999997,14294.999999999965,100,100,1092,2.1155133689694012,13.09065934065931,2.6402206420898438,-5206.059999999997,-0.047041358374473125,3464.3795284695098,0.3987847707337803,0.03371273467524184,0.027777777777777776,56,319.42768356281596,0.28487634658813477
57,194.497,5286.736666666665,14448.999999999995,100,100,1092,2.1091297610224506,13.231684981684976,2.641627550125122,-5286.736666666665,-0.004787610662687156,3680.8839314778647,0.38475530842940014,0.04566794197954652,0.09027777777777778,57,320.02531262756696,0.28487634658813477
