step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,6.158,2829.353333333333,9228.999999999998,100,100,1088,4.783186581121032,8.48253676470588,5.505350828170776,-2829.353333333333,-0.03259069269851727,2282.2643037683824,1.0724391323678635,0.010200157925924835,0.12683823529411764,1,176.68839560149385,0.3025321960449219
2,11.507,2899.6566666666668,9480.66666666667,100,100,1090,4.11123779608757,8.697859327217127,4.788527727127075,-2899.6566666666668,-0.011492911260575056,2446.865437825521,1.053927527533637,0.022771426127292216,0.24131944444444445,2,189.28401546928302,0.3025321960449219
3,17.254,2835.4066666666668,9210.000000000002,100,100,1084,4.501584132792209,8.496309963099632,5.187053442001343,-2835.4066666666668,-0.03777467793620685,2331.3225277171414,1.0149942916982315,0.020129239282515997,0.1846200988134917,3,189.05619185568023,0.3025321960449219
4,23.302,2877.8300000000013,9252.666666666672,100,100,1085,4.778296681773346,8.527803379416287,5.4892072677612305,-2877.8300000000013,-0.03064950615825022,2363.829507266774,0.9934795954648186,0.015246145502554582,0.2007669350680183,4,186.55282181379195,0.3025932312011719
5,29.343,2810.383333333334,9205.666666666664,100,100,1083,4.790361403098067,8.500153893505692,5.495267391204834,-2810.383333333334,-0.03690475587020902,2244.0070908490347,0.9685703393291024,0.011038194033865105,0.19226694874027195,5,185.05265351193256,0.3025932312011719
6,35.364,2817.546666666667,9155.333333333338,100,100,1086,4.770737383527506,8.43032535297729,5.484154462814331,-2817.546666666667,-0.031018654432366875,2281.6486960018383,0.9400756306508008,0.01266571436323883,0.19261444447671666,6,184.25667369801795,0.3025932312011719
7,41.473,2801.7633333333333,9194.333333333332,100,100,1089,4.794679524606185,8.442913988368533,5.533609867095947,-2801.7633333333333,0.026644106411064666,2279.0552775065103,0.9301103618409898,0.004983129820579456,0.19618055555555555,7,183.37140245080755,0.3025932312011719
8,47.515,2759.1933333333336,9153.0,100,100,1084,4.784987361137704,8.443726937269373,5.489219427108765,-2759.1933333333336,-0.030089483596384525,2149.7623865464157,0.8331339569652781,0.005422724369803772,0.2401960798922707,8,182.86909686760885,0.3025932312011719
9,53.601,2853.370000000001,9250.0,100,100,1088,4.811719300050754,8.501838235294118,5.539896488189697,-2853.370000000001,-0.036178372142946016,2279.014590992647,0.7906388517688302,0.005707179504337118,0.24126838235294118,9,182.40305837219785,0.3025932312011719
10,67.595,2832.283333333334,9323.000000000002,100,100,1092,4.774400274735797,8.53754578754579,5.517268657684326,-2832.283333333334,0.012730756852154931,2291.7070041232637,0.7155396110481687,0.0411223982163291,0.2326388888888889,10,182.09406440103552,0.3025932312011719
11,73.714,2866.1599999999994,9175.666666666666,100,100,1086,4.8234897799031815,8.449048496009821,5.556527376174927,-2866.1599999999994,-0.02186423781163552,2259.100237678079,0.6524338222601834,0.017919721068156994,0.17945030682227192,11,162.18319601636972,0.3025932312011719
12,79.132,2816.8533333333344,9064.666666666673,100,100,1086,4.1906413444040025,8.346838551258447,4.866048574447632,-2816.8533333333344,-0.014757826321703546,2218.0629990521597,0.530794628402766,0.05286233414046686,0.20130158873165355,12,164.8003744069548,0.3025932312011719
