step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,7.035,2023.1833333333336,7676.333333333332,100,100,1086,5.017645303099922,7.068446899938611,5.751483917236328,-2023.1833333333336,-0.03019757100435741,1188.4095818014705,1.056534081697464,0.008312684168819995,0.11155419796705246,1,154.3745421817722,0.30143165588378906
2,13.878,1880.833333333334,7463.333333333335,100,100,1090,5.195317521409362,6.847094801223243,6.0453269481658936,-1880.833333333334,-0.0394679497823947,1048.8908267550999,0.9939823415544298,0.006269796867854893,0.22395833333333334,2,156.79438286540858,0.30143213272094727
3,19.835,1897.1033333333337,7465.999999999996,100,100,1091,4.509054260404386,6.8432630614115455,5.200512647628784,-1897.1033333333337,-0.03079835708356566,1056.535419040256,0.9876810808976492,0.020592158621487517,0.2024016206463178,3,164.7117976577945,0.30206727981567383
4,25.483,1908.249999999999,7477.333333333331,100,100,1091,4.282141245724881,6.853651084631834,4.955766916275024,-1908.249999999999,-0.034778758676515684,1044.2584550645615,0.9798433002498415,0.014260604964672692,0.1814236111111111,4,171.016935982412,0.30291223526000977
5,31.194,1918.8599999999997,7449.999999999998,100,100,1088,4.424368752926752,6.847426470588234,5.103348255157471,-1918.8599999999997,-0.033991261330597544,1066.1953125,0.9285637753851274,0.014236414065474974,0.21875,5,174.58878182877245,0.30291223526000977
6,37.218,1883.8366666666668,7356.333333333333,100,100,1089,4.720868504947416,6.7551270278543,5.418975830078125,-1883.8366666666668,-0.050936361904152565,1002.8075671725803,0.9262634499205483,0.0217636102073205,0.19835069444444445,6,175.58646093206562,0.30291223526000977
7,43.315,2028.4233333333334,7673.666666666668,100,100,1089,4.772943339893839,7.046525864707684,5.48891282081604,-2028.4233333333334,-0.004071422076473634,1181.2780202229817,0.9430852052238252,0.01951699616620317,0.16276041666666666,7,176.0110129635492,0.30291223526000977
8,49.391,2017.4833333333345,7617.333333333336,100,100,1091,4.784477448989795,6.981973724411857,5.510164260864258,-2017.4833333333345,-0.022482108531726733,1154.8539428710938,0.9450601422124438,0.01535827396178825,0.14814814842409557,8,176.4473840285229,0.30291223526000977
9,55.478,1918.793333333334,7450.999999999997,100,100,1089,4.7872943983903316,6.842056932966021,5.492129564285278,-1918.793333333334,-0.06253929684559505,1041.3905622694228,0.9606382879945967,0.0013640198869527215,0.16927083333333334,9,176.7179636327531,0.30291223526000977
10,69.348,2011.1799999999992,7741.999999999997,100,100,1084,4.783359961176113,7.142066420664204,5.470954179763794,-2011.1799999999992,-0.032756933285033,1149.8824857823988,0.8922963966341579,0.0042995663277585715,0.1744485304636114,10,177.0508643899041,0.30291223526000977
11,75.216,2001.4599999999998,7623.999999999995,100,100,1089,4.392756655884101,7.000918273645542,5.070746898651123,-2001.4599999999998,-0.050648805840561785,1124.224130842421,0.8856875995794932,0.01692421304889851,0.18880208333333334,11,159.23479466072024,0.30301904678344727
12,81.332,1917.8199999999997,7437.000000000001,100,100,1087,4.618474977924604,6.841766329346827,5.301494359970093,-1917.8199999999997,-0.033823843086686206,1025.8578239889705,0.8524489998817444,0.004556577406166231,0.18124124681686654,12,160.62542295752687,0.30301904678344727
13,87.553,1939.4299999999996,7617.0,100,100,1087,4.7398884054581805,7.007359705611775,5.460552453994751,-1939.4299999999996,-0.028012765845393434,1042.0295571719898,0.9051813518299776,0.0022656398154247332,0.16749095588045962,13,161.62843333035394,0.30301904678344727
