step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,2.868,2240.163333333335,7532.000000000002,100,100,1006,1.9836562651415053,7.487077534791254,2.2036328315734863,-2240.163333333335,-0.03523484570905566,1602.5628395080566,1.417494498193264,0.01690356711333152,0.12629500683397055,1,350.7748087766904,0.30741071701049805
2,5.424,2280.133333333333,7692.666666666663,100,100,1007,1.9750709071119112,7.639192320423698,2.19746994972229,-2280.133333333333,-0.040602739769383334,1651.8371047973633,1.3636646568775177,0.01866306555166375,0.21738904528319836,2,371.1010265749479,0.30741071701049805
3,7.974,2148.130000000001,7441.333333333334,100,100,1004,1.9636543855382746,7.411686586985392,2.1761844158172607,-2148.130000000001,-0.035002328047994524,1501.5943565368652,1.3203724287450314,0.01781155460048467,0.22625177633017302,3,378.35200657401595,0.30741071701049805
4,10.635,2227.4666666666676,7657.000000000001,100,100,1013,2.040510168133592,7.558736426456072,2.2785727977752686,-2227.4666666666676,-0.035087102092802525,1552.788330078125,1.3089736364781857,0.02622682599030668,0.2097674673423171,4,378.95497173673346,0.30741071701049805
5,13.217,2279.036666666668,7452.999999999999,100,100,1004,1.9948261946975903,7.423306772908366,2.213440179824829,-2279.036666666668,-0.034967316198162735,1658.0242080688477,1.3040100447833538,0.019457329472061247,0.19819779880344868,5,380.8871340436882,0.30741071701049805
6,15.79,2332.016666666667,7712.666666666667,100,100,1008,1.9707260898218328,7.651455026455027,2.196578025817871,-2332.016666666667,-0.0360376454773359,1715.390323638916,1.2980202119797468,0.017345043743262067,0.21370442770421505,6,382.6468473539393,0.30741071701049805
7,18.767,2198.316666666666,7349.666666666667,100,100,1006,2.3549198795334023,7.305831676607025,2.577047348022461,-2198.316666666666,-0.03527676599333063,1535.46431350708,1.2412147223949432,0.01939454138482688,0.19792374363169074,7,375.5457861542218,0.30741071701049805
8,21.797,2329.369999999999,7750.666666666665,100,100,1013,2.3899950660068288,7.651201052977952,2.636720657348633,-2329.369999999999,-0.03209330000390764,1675.8296165466309,1.2357669919729233,0.012844722397858277,0.19249336700886488,8,369.8154524199509,0.30741071701049805
9,24.677,2341.233333333333,7865.666666666667,100,100,1006,2.2531153059520093,7.818754141815773,2.479240655899048,-2341.233333333333,-0.03906034061219543,1706.9036483764648,1.242068562656641,0.017537693769554608,0.21452530613169074,9,367.4258447443321,0.30741071701049805
10,31.268,2272.4866666666676,7578.0,100,100,1002,2.219103791768627,7.562874251497006,2.435096263885498,-2272.4866666666676,-0.03467309952247888,1625.6122550964355,1.2298040688037872,0.021491141691512894,0.21149553591385484,10,365.96114355615856,0.30741071701049805
