step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,5.769,1949.2933333333328,7629.333333333334,100,100,1089,4.41403728381699,7.005815733088461,5.086200475692749,-1949.2933333333328,0.03893291293126014,1182.2381693522136,1.0511162794298596,0.02074776367387838,0.12413194444444445,1,188.80439387574964,0.30576515197753906
2,11.769,1929.6633333333332,7532.33333333333,100,100,1089,4.742987144458782,6.916743189470459,5.447604179382324,-1929.6633333333332,0.01706966876776682,1152.5106709798176,1.0230291568570666,0.01531556965265837,0.16927083333333334,2,185.0657618173019,0.30576515197753906
3,17.82,2029.946666666667,7836.66666666667,100,100,1090,4.7581784412213555,7.189602446483184,5.484685182571411,-2029.946666666667,-0.003039317929910289,1203.7705298529731,1.0194090406099956,0.015958828023738332,0.1953125,3,183.39173018152363,0.30576515197753906
4,23.832,2014.1566666666663,7699.999999999999,100,100,1091,4.7268867086129145,7.057745187901007,5.445316553115845,-2014.1566666666663,-0.05146312713623047,1161.5003763834636,0.9828533894485898,0.01989989057700667,0.18460648175742891,4,182.9074177473558,0.30576515197753906
5,29.851,1948.133333333332,7496.333333333331,100,100,1087,4.760111868145885,6.896350812634159,5.472289800643921,-1948.133333333332,-0.029921320979209506,1088.5731524299172,0.9201156759963316,0.01643647447310607,0.17989904411575375,5,182.43692365236905,0.30576515197753906
6,35.88,1982.6166666666666,7627.999999999997,100,100,1090,4.743236146222185,6.998165137614676,5.45734715461731,-1982.6166666666666,-0.029823988520850737,1106.487552218967,0.8855808708402846,0.014873235088695461,0.19227430555555555,6,182.16092795455899,0.30576515197753906
7,41.851,1788.1733333333334,7237.333333333335,100,100,1087,4.733139282544833,6.65808034345293,5.429823160171509,-1788.1733333333334,-0.027114684200462175,906.2804888556985,0.8523347237530876,0.015457010108922772,0.19643586654873454,7,182.14464717267867,0.30576515197753906
8,47.896,1836.743333333334,7364.000000000003,100,100,1087,4.7943690000701675,6.774609015639377,5.502095937728882,-1836.743333333334,-0.033155302845818156,974.3306274414062,0.8906174407285803,0.019127031391048255,0.18774801711825764,8,181.85154959325882,0.30576515197753906
9,53.596,1954.9633333333334,7603.0,100,100,1089,4.437716804783452,6.9816345270890725,5.119624137878418,-1954.9633333333334,-0.012517164254354106,1127.125851949056,0.814628639154964,0.010036895180948906,0.1740451388888889,9,182.830297660512,0.30576515197753906
10,67.176,1934.2533333333338,7462.999999999996,100,100,1090,4.509813119892304,6.846788990825685,5.2098822593688965,-1934.2533333333338,-0.029326950665563345,1036.133526272244,0.8395495232608583,0.008431738953933947,0.1384548611111111,10,183.35921924369092,0.30576515197753906
11,72.879,1830.3066666666668,7308.999999999999,100,100,1085,4.485984422343736,6.736405529953916,5.160319805145264,-1830.3066666666668,-0.02487324085086584,937.3302899528952,0.7131624467232648,0.019741912283386814,0.20793906643110163,11,164.30000339051617,0.30576515197753906
12,78.897,2025.5266666666666,7542.666666666668,100,100,1088,4.757044393152362,6.932598039215687,5.465549468994141,-2025.5266666666666,-0.02094444084693404,1150.6269980037914,0.7546065151691437,0.016447263824589112,0.18290441176470587,12,165.5577466813575,0.30576515197753906
13,84.994,1978.786666666667,7642.000000000001,100,100,1090,4.813109540034495,7.011009174311927,5.543044090270996,-1978.786666666667,0.0044485316094424986,1080.3582221137153,0.6989820864465501,0.022530159848328266,0.20616319444444445,13,166.5065586138006,0.30576515197753906
14,91.104,2016.4466666666665,7697.999999999999,100,100,1090,4.820760364276827,7.062385321100916,5.546164274215698,-2016.4466666666665,0.0034402094574438203,1139.9866519504124,0.757179910937945,0.02482092693228171,0.2322048611111111,14,167.30243946688967,0.30576515197753906
15,97.211,1966.81,7584.333333333335,100,100,1089,4.800488886485839,6.964493419038875,5.5204267501831055,-1966.81,0.0035065728136234814,1070.4657067192925,0.6094865111841096,0.028048335574567318,0.2204861111111111,15,167.9975233643411,0.30576515197753906
16,103.269,2013.5333333333326,7563.666666666664,100,100,1086,4.68726546960689,6.964702271332103,5.397564172744751,-2013.5333333333326,-0.017742632422596216,1108.1479976878447,0.5837509369148928,0.030752600643181187,0.19486776476397233,16,168.6561506314224,0.30576515197753906
17,109.264,1971.9233333333336,7521.000000000002,100,100,1088,4.5443464153804065,6.912683823529413,5.238484144210815,-1971.9233333333336,-0.018219845533809242,1031.6417703067555,0.5483538981746224,0.050382551915176654,0.21461397058823528,17,169.36034470927447,0.30576515197753906
18,115.111,1969.903333333334,7583.333333333333,100,100,1086,4.573851563533833,6.98281154082259,5.287119388580322,-1969.903333333334,-0.01748043969821404,1018.7663771685432,0.5926678899456473,0.014783203601837158,0.1809475798817242,18,170.19200731323528,0.30576515197753906
19,121.096,1871.2866666666666,7454.333333333334,100,100,1086,4.718284989757769,6.8640270104358505,5.4186787605285645,-1871.2866666666666,-0.021500079975607257,887.9600668514477,0.49161163586027484,0.04093181778101579,0.18831534596050487,19,170.74844419753677,0.30576515197753906
20,133.282,1973.7033333333334,7529.999999999999,100,100,1090,4.3221032098491055,6.908256880733944,5.012040376663208,-1973.7033333333334,-0.02806612528446648,997.9880375332302,0.49422878461579484,0.03823509671363152,0.15321180555555555,20,171.79673647222862,0.30576515197753906
21,138.481,1910.9400000000003,7549.333333333331,100,100,1087,3.9790178491265307,6.945108862312172,4.702535152435303,-1910.9400000000003,-0.014401126050335519,921.6532018324908,0.5281337674926309,0.052123579525333995,0.1490940131685313,21,165.03403322893945,0.30576515197753906
22,142.904,1897.6633333333334,7433.0,100,100,1086,3.3599398697899656,6.84438305709024,3.9337801933288574,-1897.6633333333334,-0.008286857703591095,916.9306281594669,0.5199603166650323,0.050944387926446164,0.13771940198014765,22,167.52558948346194,0.30576515197753906
23,147.333,2023.1366666666672,7635.333333333334,100,100,1091,3.3426680099552004,6.998472349526429,3.9344053268432617,-2023.1366666666672,-0.027345685391790338,1018.7465549045139,0.5209921192791727,0.12391915431039201,0.2063078706463178,23,169.89368586948717,0.30576515197753906
24,151.759,1948.206666666666,7605.0,100,100,1089,3.3427939413088015,6.983471074380165,3.924104690551758,-1948.206666666666,-0.06667320580325192,858.8647177550528,0.5603614933788776,0.08306072980243091,0.22352430555555555,24,172.1148882688967,0.30576515197753906
25,156.142,1945.38,7559.333333333333,100,100,1089,3.3043749294567877,6.941536577900214,3.875141143798828,-1945.38,-0.07185421232134104,856.3980581561724,0.5313229830127134,0.08030439428855768,0.13541666666666666,25,174.25754458210878,0.30576515197753906
26,160.552,1909.0199999999998,7572.333333333332,100,100,1089,3.3353715331128586,6.953474135292316,3.903517961502075,-1909.0199999999998,-0.013162595582091145,832.6341472201877,0.5299553173452082,0.041593458477614656,0.11197916666666667,26,176.25435178589964,0.30576515197753906
27,165.006,1972.61,7556.000000000005,100,100,1090,3.3657166964818783,6.932110091743123,3.9561774730682373,-1972.61,-0.0476628304976556,829.2784327401055,0.5328635728025498,0.05065866110251389,0.09852430555555555,27,178.10222479017227,0.30576515197753906
28,169.367,1911.6933333333332,7435.999999999998,100,100,1088,3.3156908996127585,6.83455882352941,3.8842251300811768,-1911.6933333333332,-0.014296782476937069,789.8774737189798,0.5543437608901192,0.05219193289453602,0.125,28,179.94013440155575,0.30576515197753906
29,173.725,1946.4733333333338,7558.000000000005,100,100,1088,3.3028611196641577,6.946691176470592,3.865044355392456,-1946.4733333333338,-0.010273536941146149,830.1777433507583,0.5663782437058056,0.06313103970195003,0.15119485294117646,29,181.68944807917777,0.30576515197753906
30,183.946,1974.9700000000005,7623.000000000002,100,100,1091,3.3771352888119948,6.987167736022,3.974088430404663,-1974.9700000000005,0.003916708442072074,872.4495527479384,0.6253185470898946,0.07680216494999412,0.1391782412926356,30,183.23514537201004,0.30576515197753906
31,188.019,1932.1599999999996,7395.999999999997,100,100,1090,3.006317890291914,6.785321100917429,3.5496673583984375,-1932.1599999999996,-0.04738959369974004,748.6938345167372,0.5937371916241116,0.07199172823715748,0.1171875,31,179.47665008932128,0.30576515197753906
32,192.436,2043.3099999999995,7641.666666666663,100,100,1089,3.330006976111615,7.017141108050196,3.9064114093780518,-2043.3099999999995,-0.03797223667303721,880.5225490993923,0.642040878966127,0.07195121766481963,0.1644965277777778,32,181.01617021071195,0.30576515197753906
33,196.864,1994.0666666666664,7668.333333333333,100,100,1091,3.331970027904005,7.028719828903147,3.9150567054748535,-1994.0666666666664,0.028633055535869464,871.6705627441406,0.5703170423706373,0.09190982293350519,0.12398726907041338,33,182.48674825263979,0.30576515197753906
34,201.258,1923.456666666666,7491.33333333333,100,100,1089,3.3241606955018828,6.8790939700030584,3.894932985305786,-1923.456666666666,-0.03856258710018463,711.5827051533593,0.5538297072137147,0.10200660074284922,0.10243055555555555,34,183.91312318905173,0.30576515197753906
35,205.696,2047.256666666666,7743.999999999999,100,100,1090,3.3318126581634884,7.104587155963302,3.9180819988250732,-2047.256666666666,-0.02137747805358635,825.1482433742947,0.5693102752168974,0.18382863270946675,0.1267361111111111,35,185.24401324166348,0.30576515197753906
