step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,5.741,2010.6566666666668,7732.0,100,100,1091,4.393079743219504,7.087076076993584,5.073552131652832,-2010.6566666666668,-0.03239730455809169,1168.103563096788,1.037776263223754,0.011437781400875084,0.18735532462596893,1,190.04386571697594,0.30570459365844727
2,11.735,1837.419999999999,7410.333333333329,100,100,1088,4.753292188658687,6.810968137254898,5.461599349975586,-1837.419999999999,-0.03893198149607462,968.3503184599035,0.9787230211145738,0.014607824796043774,0.22426470588235295,2,185.67841357612133,0.30570459365844727
3,17.746,1895.52,7413.666666666668,100,100,1088,4.740778401944279,6.814031862745099,5.449775218963623,-1895.52,-0.03546829472350724,1041.342030244715,0.9587164223194122,0.01543579954544411,0.20082720588235295,3,184.09515560516425,0.30570459365844727
4,23.808,1953.753333333334,7462.000000000001,100,100,1089,4.759171165938979,6.852157943067035,5.4765942096710205,-1953.753333333334,-0.016722698126816087,1080.731477525499,0.9183526552385755,0.03289959385033904,0.23524305555555555,4,182.9651125090359,0.30570459365844727
5,29.898,1938.6733333333332,7569.333333333334,100,100,1092,4.786846887737329,6.931623931623932,5.523942232131958,-1938.6733333333332,-0.036034103845142655,1066.8125423855251,0.9140098028712802,0.02036972305116554,0.2322048611111111,5,182.21796694972028,0.30570459365844727
6,35.892,1907.64,7535.666666666667,100,100,1087,4.7475264014431175,6.932536031892058,5.45265531539917,-1907.64,-0.03224941255415187,1060.5237408806297,0.8995481571730446,0.010613681063713395,0.184997958733755,6,182.0757851560766,0.30570459365844727
7,41.539,1810.823333333334,7353.000000000001,100,100,1089,4.403041229802256,6.752066115702481,5.080664396286011,-1810.823333333334,-0.0252918034998907,933.8886405097114,0.878022250201967,0.014651801327191707,0.2582465277777778,7,183.53871639893038,0.30570459365844727
8,47.517,1949.3700000000008,7586.000000000001,100,100,1088,4.722691909538459,6.972426470588236,5.430270433425903,-1949.3700000000008,-0.029182994573870125,1056.4273125143611,0.8058723772273344,0.023446863065199816,0.21507352941176472,8,183.34650348411918,0.30570459365844727
9,53.523,1945.7233333333338,7528.66666666667,100,100,1088,4.741652941768681,6.919730392156866,5.445354700088501,-1945.7233333333338,-0.02734231992679484,1081.2946920955883,0.7765810962985543,0.010234618853941998,0.18336397058823528,9,183.09945580178191,0.30570459365844727
10,67.117,1799.03,7418.000000000002,100,100,1088,4.739037867693696,6.818014705882355,5.437898874282837,-1799.03,-0.020946261089514282,900.5895762724035,0.7377419401617611,0.010023128542610827,0.1792279411764706,10,182.9765192515033,0.30570459365844727
11,72.805,1963.2399999999993,7463.0,100,100,1089,4.419989347362957,6.85307621671258,5.104326248168945,-1963.2399999999993,-0.12484029018216664,1019.8093776702881,0.6573089191483127,0.009468052562119232,0.24739583333333334,11,164.5084793413339,0.30570459365844727
12,78.793,1885.7466666666667,7503.666666666667,100,100,1087,4.748122630278445,6.903097209444955,5.447813272476196,-1885.7466666666667,-0.02090554919970386,1008.7092482622932,0.568496956544764,0.02186588789610302,0.18215307023595362,12,165.80112977447763,0.30570459365844727
13,84.767,1865.2966666666669,7446.0,100,100,1086,4.74673683202395,6.856353591160221,5.43473219871521,-1865.2966666666669,-0.014240352108198054,965.503017649931,0.5479354893459993,0.00875558883211959,0.15481202523497975,13,166.92789838292376,0.30570459365844727
14,90.779,2006.873333333334,7610.66666666667,100,100,1088,4.746729230271954,6.995098039215689,5.449830532073975,-2006.873333333334,-0.02107050916289582,1124.7515312643611,0.5377725871170268,0.05637640291003182,0.20174632352941177,14,167.85847349242297,0.30570459365844727
15,96.824,1943.283333333333,7579.666666666668,100,100,1086,4.789083794747269,6.979435236341315,5.489444255828857,-1943.283333333333,-0.009238872622304103,1035.3282632266773,0.4656883127549115,0.05874976895831745,0.1630692595944685,15,168.59412638993044,0.30570459365844727
16,102.851,1883.1966666666674,7424.66666666667,100,100,1086,4.793156906906653,6.836709637814613,5.481967210769653,-1883.1966666666674,-0.017467805239207605,940.880766027114,0.4832116733579075,0.07034282576676239,0.1621204930193284,16,169.27434585345807,0.30570459365844727
17,108.545,1985.4666666666685,7603.000000000003,100,100,1086,4.4743818587676705,7.000920810313078,5.151899337768555,-1985.4666666666685,-0.013820451355594046,1021.2604011086856,0.5408584510578829,0.05427650158526376,0.19340014194740968,17,170.39937416050773,0.30570459365844727
18,113.745,1881.9833333333343,7455.999999999999,100,100,1089,4.06173719133826,6.846648301193755,4.6977150440216064,-1881.9833333333343,-0.040048141239417925,882.5740039348602,0.49182628260718453,0.11499275216030785,0.16927083333333334,18,172.18381944663923,0.30570459365844727
19,118.888,1947.426666666666,7567.999999999998,100,100,1088,3.944886306485654,6.955882352941175,4.568243980407715,-1947.426666666666,-0.015158431056667776,981.5542261460248,0.4714384701322107,0.09136119189754348,0.17738970588235295,19,173.88596042444075,0.30570459365844727
20,131.89,1971.926666666667,7676.333333333334,100,100,1085,4.267394562436413,7.074961597542243,4.913377285003662,-1971.926666666667,-0.005323855261154035,1003.8048706054688,0.4786379205829957,0.15493008221828325,0.22702959179878235,20,174.96698378970027,0.30570459365844727
21,137.606,1932.94,7525.0,100,100,1088,4.485776471376405,6.916360294117647,5.163808107376099,-1932.94,-0.012231464114259271,947.1101325539981,0.4860628913430607,0.07946115320630591,0.17279411764705882,21,166.024277970296,0.30570459365844727
22,143.626,1880.2766666666662,7512.666666666663,100,100,1087,4.774649584881804,6.9113768782582,5.472341537475586,-1880.2766666666662,-0.013544506639899576,870.2402595071231,0.4924001465825474,0.15002913953845992,0.15552783713621252,22,166.63360734892845,0.30570459365844727
23,149.658,1958.2200000000018,7458.000000000005,100,100,1087,4.780842410057796,6.861085556577741,5.4856858253479,-1958.2200000000018,-0.013463639489868107,944.6022464527804,0.5022859117564034,0.07563612705973141,0.13486227919073665,23,167.1815893650883,0.30570459365844727
24,155.728,1940.4233333333336,7501.999999999999,100,100,1090,4.779029635225482,6.882568807339449,5.494163751602173,-1940.4233333333336,0.00503540960037046,893.6809929741753,0.5286466818716791,0.05895719181797984,0.14583333333333334,24,167.66426435355024,0.30570459365844727
25,161.779,1962.1200000000013,7513.000000000002,100,100,1087,4.793218950241489,6.911683532658695,5.500210523605347,-1962.1200000000013,-0.012224149506758241,921.0435647403492,0.5027369970784468,0.15581213511690936,0.14585521773380392,25,168.1121107880854,0.30570459365844727
26,167.85,1953.896666666666,7598.333333333333,100,100,1090,4.782428803806697,6.970948012232416,5.496038436889648,-1953.896666666666,-0.0047790964340998065,898.5267859564888,0.5132468591133753,0.3011448161495436,0.11631944444444445,26,168.52502067141106,0.30570459365844727
27,173.943,1916.79,7527.666666666666,100,100,1091,4.802429054306323,6.899786128933699,5.521229267120361,-1916.79,0.056445186543795794,899.4310268825955,0.5405341237783432,0.11919552778514723,0.12601273175742891,27,168.89429766902916,0.30570459365844727
28,179.969,1966.9733333333331,7607.333333333332,100,100,1087,4.783073507130262,6.998466727997545,5.4777610301971436,-1966.9733333333331,-0.005643129458322245,852.595302806181,0.48675299304373126,0.13610985520405366,0.10586630553007126,28,169.278928159016,0.30570459365844727
29,185.923,1942.8,7426.333333333336,100,100,1087,4.71356550270988,6.831953388531128,5.405232906341553,-1942.8,-0.009480409598087563,831.1177368164062,0.45700885355472565,0.1741478984545478,0.10172298112336327,29,169.705076945497,0.30570459365844727
30,199.241,1983.8600000000006,7617.333333333332,100,100,1090,4.513830550702784,6.988379204892965,5.216033697128296,-1983.8600000000006,-0.06031309476950102,822.9187331994375,0.4536374187258237,0.05779509678379529,0.11848958333333333,30,170.27713731668854,0.30570459365844727
31,205.038,2027.8400000000004,7671.666666666666,100,100,1086,4.536834991156272,7.064149785144259,5.2278876304626465,-2027.8400000000004,-0.019193780307164964,888.7545489142923,0.4851781401564093,0.11204189705826781,0.13140417416306102,31,164.49649536456653,0.30570459365844727
32,211.112,1865.4266666666663,7307.999999999999,100,100,1089,4.7917235076095634,6.7107438016528915,5.496791839599609,-1865.4266666666663,-0.012418790720403194,710.0966389973959,0.47340350018607247,0.06297225831076503,0.0763888888888889,32,164.92252742076164,0.30570459365844727
33,217.231,1944.1900000000005,7402.000000000002,100,100,1091,4.812163977216208,6.784601283226399,5.540942668914795,-1944.1900000000005,-0.029199337017618947,751.7865329318577,0.5091576644271198,0.0889411939392125,0.12644675953520668,33,165.29902601811025,0.30570459365844727
34,223.265,1955.1466666666665,7597.000000000001,100,100,1084,4.79776005890406,7.008302583025831,5.48041558265686,-1955.1466666666665,-0.009852311656098156,777.4130302877987,0.5048211576307521,0.0790574261233868,0.10202205904266413,34,165.6865325773277,0.30570459365844727
35,229.329,1868.8266666666668,7408.66666666667,100,100,1086,4.805164639242028,6.8219766728054045,5.499340772628784,-1868.8266666666668,-0.008972659734461238,677.2440230425666,0.48904822679126964,0.05826497113551287,0.07867350560777328,35,166.04070300284576,0.30570459365844727
36,235.379,1869.7800000000002,7526.000000000001,100,100,1087,4.805462651011271,6.92364305427783,5.501457929611206,-1869.7800000000002,-0.0106745546354967,647.4889813591452,0.46586539464838367,0.059580420815002394,0.08652106738265823,36,166.3911168738112,0.30570459365844727
37,241.478,2048.123333333334,7738.333333333338,100,100,1091,4.801982582446895,7.09288114879316,5.532286167144775,-2048.123333333334,0.003204359103822046,807.4373541937935,0.5444237490495046,0.1032213434163067,0.1235532412926356,37,166.706661430012,0.30570459365844727
38,247.59,1842.923333333334,7365.0,100,100,1091,4.802645738539649,6.750687442713107,5.537774085998535,-1842.923333333334,-0.004761211574077606,616.1523064507378,0.5393552051650153,0.2208005264013385,0.10228588018152449,38,166.99761820481947,0.30570459365844727
39,253.562,1905.9966666666653,7562.999999999998,100,100,1090,4.7061247707327505,6.938532110091741,5.4093077182769775,-1905.9966666666653,-0.008334573927438922,652.4357749091255,0.4804622295002143,0.06761535257101059,0.0681423611111111,39,167.36349366135974,0.30570459365844727
40,266.849,1973.3533333333337,7555.000000000001,100,100,1088,4.483279411407934,6.943933823529413,5.171143531799316,-1973.3533333333337,-0.009357677909600385,699.7039588479435,0.5318202117786688,0.08023395268794369,0.08639705882352941,40,167.87026982665972,0.30570459365844727
41,272.641,1918.3633333333344,7419.000000000001,100,100,1090,4.525882750749588,6.806422018348624,5.215922832489014,-1918.3633333333344,-0.04526220205136471,621.5974077118767,0.5258720087654688,0.10986684947015925,0.06901041666666667,41,163.6408791733646,0.30570459365844727
42,278.743,2048.166666666667,7692.0,100,100,1091,4.808143354904532,7.050412465627864,5.537993669509888,-2048.166666666667,0.006168736972742611,717.7081654866537,0.5617421170075735,0.1427049574881999,0.08825231509076224,42,163.97165100370376,0.30570459365844727
43,284.824,2045.9766666666671,7598.333333333335,100,100,1087,4.8033031292273405,6.990187059184301,5.517910957336426,-2045.9766666666671,-0.010664788732195602,742.3634428136489,0.5473530976211324,0.07489008049699752,0.09522350636475227,43,164.2878503833944,0.30570459365844727
44,290.941,2011.8799999999992,7623.666666666662,100,100,1090,4.824675506818185,6.994189602446479,5.546453475952148,-2011.8799999999992,0.014173458123372661,703.2348090277778,0.5853855974144406,0.11285762651823461,0.06727430555555555,44,164.57955476121603,0.30570459365844727
45,297.018,1909.2733333333326,7483.999999999998,100,100,1089,4.7989716266749705,6.872359963269052,5.5070319175720215,-1909.2733333333326,-0.04292065339783827,556.2023070785734,0.4731803950336244,0.10654560058739865,0.08289930555555555,45,164.87899012684935,0.30570459365844727
46,303.063,2000.6833333333332,7584.333333333332,100,100,1087,4.795583439673869,6.977307574363691,5.495661497116089,-2000.6833333333332,-0.005293813890174907,648.5355700324563,0.5421787605566137,0.13810071432689094,0.08099906683406409,46,165.17678855298973,0.30570459365844727
47,309.123,1961.6533333333332,7558.0,100,100,1085,4.813637604082888,6.965898617511521,5.509663105010986,-1961.6533333333332,-0.011496930218794766,609.0250396728516,0.5505222713246065,0.12020009951939915,0.06281641695429296,47,165.44924305204177,0.30570459365844727
48,315.189,2100.1400000000003,7679.666666666666,100,100,1090,4.778973393915478,7.0455657492354735,5.496064901351929,-2100.1400000000003,-0.052567684246848025,679.8712582058376,0.5867546638252029,0.07198858809553915,0.0681423611111111,48,165.72260157266643,0.30570459365844727
49,321.137,2034.9033333333323,7761.999999999995,100,100,1086,4.703770719771316,7.147329650092077,5.395246267318726,-2034.9033333333323,-0.007369733305976671,595.3965534883387,0.5457989468294031,0.0809351542403045,0.0732477465096642,49,166.03521603119225,0.30570459365844727
50,334.322,1982.9900000000002,7515.666666666668,100,100,1088,4.444281801518039,6.907781862745099,5.123141050338745,-1982.9900000000002,-0.009989320738788913,566.171470193302,0.567134373328265,0.05369281683884123,0.06755514705882353,50,166.48341181125207,0.30570459365844727
51,340.093,1999.6399999999992,7637.999999999999,100,100,1090,4.508968257481967,7.007339449541283,5.206123352050781,-1999.6399999999992,0.03194369551622205,596.0869369506836,0.6417193313439687,0.10298802010301086,0.0842013888888889,51,163.18482389322813,0.30570459365844727
52,346.177,1940.6100000000006,7531.333333333336,100,100,1089,4.787578145290072,6.915824915824918,5.494742155075073,-1940.6100000000006,0.0016813900632162888,504.989657594098,0.5365653811838784,0.5945390507371889,0.1323784722222222,52,163.46241781909464,0.30570459365844727
53,352.288,1963.2633333333333,7531.666666666669,100,100,1089,4.811929383518685,6.9161310070401,5.536731719970703,-1963.2633333333333,-0.010651320891661776,525.3174236615499,0.5295436274674203,0.0900532129065444,0.06510416666666667,53,163.7183121273888,0.30570459365844727
54,358.384,2083.7699999999995,7785.666666666667,100,100,1090,4.802314036658221,7.1428134556574925,5.524865388870239,-2083.7699999999995,-0.0240540678302447,583.1714689466688,0.5516548222965665,0.20827503063871214,0.08072916666666667,54,163.9750543512353,0.30570459365844727
55,364.456,1870.8966666666656,7389.666666666664,100,100,1088,4.813266544100342,6.791973039215684,5.525940656661987,-1870.8966666666656,-0.013796496205031872,421.58064629049863,0.5169303198071087,0.10675397822085549,0.06479779411764706,55,164.2281300148257,0.30570459365844727
56,370.488,1889.7333333333331,7532.666666666666,100,100,1088,4.768207264479476,6.9234068627450975,5.476101875305176,-1889.7333333333331,-0.015576500336036962,426.8682179170496,0.4914941726362004,0.07906025279696811,0.0739889705882353,56,164.49165505646656,0.30570459365844727
57,376.503,2079.8099999999995,7667.666666666667,100,100,1086,4.757260499371157,7.060466543891959,5.467901706695557,-2079.8099999999995,-0.012680785730481148,558.8198358872357,0.5132783511105705,0.2074030039640253,0.08014112886260538,57,164.74752307154108,0.30570459365844727
58,382.569,1936.8533333333346,7541.000000000005,100,100,1089,4.769644444603969,6.924701561065201,5.484578371047974,-1936.8533333333346,-0.035269432701170444,406.60749509599475,0.47134000062942505,0.11156192185201992,0.0724826388888889,58,164.9818809941302,0.30570459365844727
59,388.559,1906.246666666667,7423.666666666665,100,100,1089,4.709859688756038,6.816957453321089,5.42041277885437,-1906.246666666667,-0.07183986188222964,365.41639490591155,0.4391556762986713,0.2333932157812847,0.057291666666666664,59,165.24173476358828,0.30570459365844727
60,401.719,1896.7200000000003,7491.333333333333,100,100,1089,4.413147655886977,6.87909397000306,5.0953004360198975,-1896.7200000000003,-0.01737510288755099,361.32633230421277,0.4389668380220731,0.10055272626535346,0.08333333333333333,60,165.62792272491257,0.30570459365844727
61,407.428,1973.88,7466.666666666668,100,100,1091,4.422099725940836,6.843874121600979,5.113244295120239,-1973.88,-0.03701820426310102,392.7812901602851,0.5074990561806199,0.07430557288332945,0.06597222222222222,61,162.93929900291985,0.30570459365844727
62,413.483,2047.2700000000007,7612.666666666665,100,100,1091,4.754171950984182,6.977696303085852,5.4787681102752686,-2047.2700000000007,-0.005585237147493495,455.1173383924696,0.5245118137035105,0.1620782565118538,0.11950231509076224,62,163.1917942845202,0.30570459365844727
63,419.542,1956.7000000000003,7545.666666666667,100,100,1089,4.767313683396966,6.928986838077748,5.484909296035767,-1956.7000000000003,-0.06700376452257235,348.9765543076727,0.559883005064522,0.17636004152397314,0.07942708333333333,63,163.43047653382928,0.30570459365844727
