step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,3.252,2124.166666666668,7451.333333333337,100,100,1028,2.258082490291171,7.24837872892348,2.5436720848083496,-2124.166666666668,-0.02277394893633969,1431.9242086971508,1.2764579390778261,0.01249200091971194,0.13602941176470587,1,316.0690085796709,0.30741071701049805
2,6.296,2078.616666666667,7413.666666666666,100,100,1031,2.3466888443674354,7.190753313934691,2.6430864334106445,-2078.616666666667,-0.04958261752172428,1325.6647392721736,1.2403040493235868,0.016872508519822183,0.19787289991098292,2,327.0123440073045,0.30741071701049805
3,9.455,2112.343333333333,7381.333333333331,100,100,1032,2.44218740335218,7.152454780361755,2.744131565093994,-2112.343333333333,-0.04831595762687571,1364.5920446059283,1.202186915804358,0.02794615039601922,0.2035845588235294,3,326.9072259150014,0.30741071701049805
4,12.58,2195.0333333333347,7658.33333333333,100,100,1032,2.4061241275594796,7.420865633074932,2.7066049575805664,-2195.0333333333347,-0.03721604408586726,1488.6329848345588,1.1967423768604504,0.014968003331245306,0.19761029411764705,4,327.7310775700532,0.30741071701049805
5,15.784,2128.863333333333,7539.666666666666,100,100,1031,2.493249661077779,7.312964759133527,2.7915053367614746,-2128.863333333333,-0.030126306228339672,1423.9917423023896,1.1256558684741749,0.028949024436502335,0.23509716461686528,5,326.53038844009734,0.30741071701049805
6,18.95,1974.8166666666668,7240.333333333332,100,100,1028,2.4756307403171065,7.043125810635537,2.765796422958374,-1974.8166666666668,-0.02307596616446972,1210.1100517721736,1.1482813025222105,0.030044984832570395,0.19898897058823528,6,326.2493852969477,0.30741071701049805
7,22.136,2143.259999999999,7576.333333333334,100,100,1032,2.4697519363898626,7.341408268733851,2.770336389541626,-2143.259999999999,-0.037540080135359484,1394.1732895795037,1.1219761406674105,0.016604928039562178,0.2104779411764706,7,325.89478064118134,0.30741071701049805
8,25.274,2114.523333333334,7549.333333333333,100,100,1028,2.434199902519823,7.343709468223087,2.7213799953460693,-2114.523333333334,-0.02595057858921149,1384.1312255859375,1.0891593922587002,0.01337892479975434,0.22931985294117646,8,326.110670296599,0.30741071701049805
9,28.176,2029.173333333332,7483.6666666666615,100,100,1031,2.2239645974210145,7.258648561267373,2.5117557048797607,-2029.173333333332,-0.039258607115377396,1233.028564453125,1.151394800228231,0.0021996606853516665,0.17574842537150664,9,329.11368908601787,0.30741071701049805
10,34.174,2154.0366666666664,7576.666666666667,100,100,1028,1.9926412451417994,7.370298313878081,2.2657196521759033,-2154.0366666666664,-0.020919019000276047,1447.6397202435662,1.116975617759368,0.0009979290394660305,0.22977941176470587,10,334.077327139239,0.30741071701049805
11,36.851,2162.583333333333,7611.0,100,100,1033,2.0018708610425757,7.367860600193611,2.287348985671997,-2162.583333333333,-0.02770206770476173,1414.8880040785846,0.980901846114327,0.015963755958877942,0.3041258173830369,11,307.566915349388,0.30741071701049805
12,39.501,2126.889999999999,7453.33333333333,100,100,1029,1.9853749283950548,7.243278263686424,2.2610788345336914,-2126.889999999999,-0.03311987086336183,1372.8176879882812,0.9667422578615301,0.0248946922023178,0.2727941178223666,12,312.97687048372984,0.30741071701049805
13,42.18,2040.1699999999992,7317.000000000004,100,100,1032,2.0005424439730195,7.090116279069771,2.2818944454193115,-2040.1699999999992,-0.018603837665389564,1258.3408113367418,0.9419519164982963,0.018701679552631342,0.2270220588235294,13,317.5668885482742,0.30741071701049805
14,44.826,2039.1533333333332,7401.000000000002,100,100,1034,1.9762143130167396,7.157640232108319,2.258880615234375,-2039.1533333333332,-0.023614424664308045,1221.0636309455422,0.9187673987711177,0.010093842263278715,0.19071691220297532,14,321.88960800721804,0.30741071701049805
15,47.478,2043.0900000000004,7480.666666666667,100,100,1032,1.9781945737813376,7.248708010335918,2.2554266452789307,-2043.0900000000004,-0.019715766395058704,1278.2808245490578,0.8242238391848171,0.029948461095473784,0.24908088235294118,15,325.6471914150362,0.30741071701049805
16,50.18,2140.0366666666673,7849.333333333331,100,100,1036,2.0154724862834645,7.576576576576574,2.3095829486846924,-2140.0366666666673,-0.03953969445736969,1318.6033325195312,0.8373200665501987,0.04038722287890885,0.22886029587072484,16,328.75896923312246,0.30741071701049805
17,52.826,2203.75,7718.333333333336,100,100,1032,1.9758678302656165,7.479005167958658,2.2580769062042236,-2203.75,-0.03913893923163414,1401.845308191636,0.8090753187151516,0.04079643732128555,0.22380514705882354,17,331.824803418777,0.30741071701049805
18,55.484,2065.3433333333332,7483.333333333334,100,100,1029,1.9978774560794625,7.272432782636865,2.2679319381713867,-2065.3433333333332,-0.003301216070266331,1268.2887878417969,0.758635946056422,0.05789235008962672,0.226378676645896,18,334.4729223779406,0.30741071701049805
19,58.199,2127.7333333333327,7611.66666666667,100,100,1028,2.0324492222105843,7.404345006485087,2.305466651916504,-2127.7333333333327,0.010349921334315748,1369.5794749540441,0.7952109803171719,0.02634803976124043,0.19944852941176472,19,336.53488515912557,0.30741071701049805
20,64.187,2196.7033333333325,7522.999999999998,100,100,1031,1.9678664374527468,7.296799224054315,2.25121808052063,-2196.7033333333325,-0.01724665244931684,1331.7724214441637,0.7392721456639907,0.04173836751621874,0.19793855179758632,20,338.8866998368508,0.30741071701049805
21,66.859,2113.6999999999994,7459.666666666666,100,100,1029,1.993515353606411,7.249433106575963,2.2704570293426514,-2113.6999999999994,-0.002105431740774828,1271.43556841682,0.6906102290924858,0.052992378032821065,0.17996323546942541,21,323.7540534966641,0.30741071701049805
