run_name,n_aisles,n_positions,n_pickers,n_robots,robot_capacity,state_channels,gamma,n_actions,n_parameters,n_episodes,total_decisions,wall_clock_s,decisions_per_second,device
e9_c2_plus_run3,9,20,3,6,2,plus_agent,0.99,1626,13003227,3000,3098512,9574.479,323.622,cuda
