step,wall_clock_s,mean_flow_time,makespan,n_completed,n_orders,n_decisions,decision_time_ms,sim_time_per_decision,solve_wall_clock_s,reward_sum,policy_loss,value_loss,entropy,approx_kl,clip_fraction,episode,sps,gpu_mem_gb
1,2.942,2227.209999999999,7334.000000000002,100,100,1003,2.0499225339786347,7.312063808574279,2.269718885421753,-2227.209999999999,-0.030323718645377085,1578.1767196655273,1.417246788740158,0.006210738363733981,0.10755813925061375,1,340.94745677724427,0.30826520919799805
2,5.548,2179.4800000000023,7227.333333333336,100,100,1002,2.0375640709891902,7.212907518296742,2.252472162246704,-2179.4800000000023,-0.04488686192780733,1499.3168182373047,1.3593403846025467,0.026397624678793363,0.2220749636180699,2,361.39244897826757,0.30826520919799805
3,8.164,2229.7500000000005,7541.0,100,100,1007,2.0167432952479873,7.488579940417081,2.2400994300842285,-2229.7500000000005,-0.037213009083643556,1594.9539527893066,1.3517991192638874,0.026120973569049966,0.21299451449885964,3,368.9629236650498,0.30826520919799805
4,10.815,2312.58,7839.6666666666615,100,100,1009,2.0532799792144636,7.769739015526919,2.284745216369629,-2312.58,-0.03884217428276315,1666.0772399902344,1.3072013966739178,0.027785062193288468,0.23011001199483871,4,371.78286190265226,0.30826520919799805
5,13.482,2201.836666666667,7579.333333333336,100,100,1008,2.069956249980596,7.519179894179897,2.2956066131591797,-2201.836666666667,-0.03785487706772983,1498.603858947754,1.2764565385878086,0.004644539483706467,0.22249348973855376,5,373.0048804694624,0.30826520919799805
6,16.096,2188.886666666666,7585.0,100,100,1008,2.0127014891292516,7.524801587301587,2.240575075149536,-2188.886666666666,-0.04061026812996715,1504.8025550842285,1.2813411951065063,0.02246710298641119,0.22607422014698386,6,375.07113398604554,0.30826520919799805
7,18.716,2320.733333333332,7614.999999999997,100,100,1004,2.0293302805509894,7.58466135458167,2.2505810260772705,-2320.733333333332,-0.032239986350759864,1721.7519264221191,1.173247441649437,0.03036930377857061,0.22110262839123607,7,376.2030313826617,0.30826520919799805
8,21.355,2300.3600000000015,7497.999999999999,100,100,1008,2.0387828348219275,7.438492063492062,2.271754026412964,-2300.3600000000015,-0.033230927656404674,1641.5634078979492,1.118543617427349,0.020909307881083805,0.2247721361927688,8,376.9116979732684,0.30826520919799805
9,23.916,2330.0766666666677,7710.666666666667,100,100,1001,1.9737318675447773,7.702963702963704,2.1854500770568848,-2330.0766666666677,-0.034253937599714845,1710.1870574951172,1.084084702655673,0.0284514181985287,0.2907774383202195,9,378.4054724449015,0.30826520919799805
10,29.639,2165.066666666666,7400.0,100,100,1003,1.974567796028445,7.377866400797608,2.1852734088897705,-2165.066666666666,-0.027141318772919476,1459.482650756836,1.0353591479361057,0.016640488349366933,0.23544240556657314,10,379.84023048986995,0.30826520919799805
11,32.254,2224.0800000000004,7312.333333333332,100,100,1006,2.0184752491541635,7.268721007289595,2.240878105163574,-2224.0800000000004,-0.021231584949418902,1563.827766418457,1.0238368678838015,0.016546559832931962,0.2721212632022798,11,342.8770889911028,0.30826520919799805
12,34.858,2252.93,7642.0,100,100,1005,2.003627063692617,7.603980099502488,2.2228169441223145,-2252.93,-0.036701036093290895,1555.830711364746,0.9742578938603401,0.028009800786094274,0.24251302098855376,12,346.09321834466675,0.30826520919799805
13,37.434,2168.95,7431.666666666667,100,100,1008,1.9833884926767842,7.372685185185185,2.2037134170532227,-2168.95,-0.02168069826439023,1434.7400817871094,0.9422406833618879,0.029703756095841527,0.23486328218132257,13,349.19863190520994,0.30826520919799805
14,40.025,2286.670000000001,7681.000000000002,100,100,1008,1.9956850177665715,7.6200396825396846,2.2202701568603516,-2286.670000000001,-0.02244904759572819,1590.5183944702148,0.9067666362971067,0.025124312902335078,0.23258463572710752,14,351.78393150097503,0.30826520919799805
15,42.581,2199.376666666667,7471.666666666666,100,100,999,1.9846828781428176,7.479145812479145,2.1864235401153564,-2199.376666666667,-0.009683682408649474,1507.6582336425781,0.8400054182857275,0.018866914775571786,0.21440554922446609,15,354.12183070351057,0.30826520919799805
16,45.193,2349.4999999999986,7516.000000000002,100,100,1007,2.0053246282337023,7.4637537239324745,2.2329723834991455,-2349.4999999999986,-0.015228609699988738,1644.1680946350098,0.8020285330712795,0.05165831444901414,0.23834358295425773,16,355.94296665632174,0.30826520919799805
17,47.804,2200.5499999999993,7500.666666666668,100,100,1009,2.010842320500948,7.433762801453586,2.2384676933288574,-2200.5499999999993,-0.006084866414312273,1465.4549255371094,0.7696749363094568,0.04775270562095102,0.2185008767992258,17,357.6161164280682,0.30826520919799805
18,50.373,2263.42,7449.000000000005,100,100,1003,1.9826120591340801,7.426719840478569,2.1993587017059326,-2263.42,-0.003386834927368909,1557.1056480407715,0.6413846714422107,0.07915845986281056,0.20373819069936872,18,359.278221016689,0.30826520919799805
19,52.897,2205.273333333333,7407.000000000002,100,100,1006,1.9409070573710128,7.362823061630221,2.1570992469787598,-2205.273333333333,-0.010131503455340862,1462.3791122436523,0.6707124076783657,0.06166125775780529,0.2179645043797791,19,361.15434637815275,0.30826520919799805
20,58.476,2314.353333333334,7593.666666666671,100,100,1006,1.931871371075259,7.548376408217367,2.1503326892852783,-2314.353333333334,-0.001997550658416003,1665.7266578674316,0.7204464133828878,0.07573209058318753,0.22271993895992637,20,362.90798797031476,0.30826520919799805
21,61.014,2183.3433333333323,7476.0,100,100,999,1.9625583586671778,7.483483483483483,2.1671528816223145,-2183.3433333333323,-0.009952592372428626,1426.3941116333008,0.6608945559710264,0.08933914604131132,0.2317332741804421,21,345.96776478740003,0.30826520919799805
22,63.524,2247.579999999999,7617.333333333334,100,100,1006,1.9209306166603584,7.571901921802519,2.1406846046447754,-2247.579999999999,-0.005183311062864959,1488.184139251709,0.6780507164075971,0.09749399119755253,0.21248726267367601,22,348.1373504629345,0.30826520919799805
23,66.104,2300.333333333333,7552.666666666665,100,100,1008,1.9323195422960755,7.492724867724866,2.1545825004577637,-2300.333333333333,-0.013380724645685405,1535.9856338500977,0.665101544931531,0.06831281308404868,0.20231119822710752,23,349.8049367473987,0.30826520919799805
24,68.648,2350.6800000000017,7659.333333333332,100,100,1011,1.9424221549564502,7.575997362347509,2.1743905544281006,-2350.6800000000017,-0.005864912294782698,1595.2005729675293,0.6045040916651487,0.15930731289699906,0.1919424026273191,24,351.561489427057,0.30826520919799805
25,71.167,2240.4900000000025,7500.333333333336,100,100,1004,1.937328982171584,7.470451527224438,2.1506950855255127,-2240.4900000000025,-0.000520208035595715,1457.9341354370117,0.598587291315198,0.12351938788197003,0.19659978756681085,25,353.2237140490854,0.30826520919799805
26,73.698,2187.7766666666657,7517.999999999996,100,100,1011,1.9304139491697565,7.436201780415427,2.1569719314575195,-2187.7766666666657,-0.004116414580494165,1372.2075481414795,0.6259111985564232,0.13478730869246647,0.212230009958148,26,354.8168304295627,0.30826520919799805
27,76.263,2175.9733333333347,7375.000000000003,100,100,1007,1.968369015992842,7.323733862959288,2.1873393058776855,-2175.9733333333347,-0.013321348582394421,1354.3400650024414,0.6906058331951499,0.11566447039149352,0.2068754150532186,27,356.082390724393,0.30826520919799805
28,78.814,2260.429999999999,7613.999999999997,100,100,1010,1.942191089130016,7.5386138613861355,2.1697158813476562,-2260.429999999999,-0.014720200560986996,1438.4629974365234,0.5717528965324163,0.08723422201001085,0.18019531201571226,28,357.3739090170095,0.30826520919799805
29,81.393,2272.8533333333335,7554.999999999998,100,100,1010,1.9557809911317903,7.480198019801978,2.185542583465576,-2272.8533333333335,-0.003993763879407197,1419.840560913086,0.5793359205126762,0.14621606581204105,0.18218749994412065,29,358.4607291584825,0.30826520919799805
30,87.883,2249.13,7329.999999999999,100,100,1009,2.4093700721915314,7.264618434093161,2.6410889625549316,-2249.13,-0.006228864134754986,1379.8122520446777,0.6634095208719373,0.1121579696336994,0.20573580963537097,30,357.5884130286503,0.30826520919799805
